10/05/17,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,29.16,,29.16
10/05/17,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,291.88,,291.88
10/06/17,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,120.6,,120.6
10/06/17,Div,SPARTAN 500 INDEX FD ADVANTAGE CLASS,FUSVX,_DivInc,DIVIDEND RECEIVED,,,,1820.22,,1820.22
10/06/17,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,83.1,,83.1
10/06/17,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,ISHARES HIGH YIELD      CORPORAT BOND ETF,,,,174.67,,174.67
10/10/17,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-5400,,-5400
10/15/17,IntInc,-Cash-,,_IntInc,BANK INT 091617-101517,,,,11.06,,11.06
10/16/17,Div,SCHWAB CASH RESERVES SWEEP SHARES,SWSXX,_DivInc,SCHWAB CASH RESERVES    SWEEP SHARES,,,,2.09,,2.09
10/23/17,XOut,-Cash-,,[Schwab Bank Checking],Funds Transfer from Brokerage -3688,,,,-5500,,-5500
10/27/17,Div,WisdomTree High Dividend ETF,DHS,_DivInc,NA,,,,554.4,,554.4
10/27/17,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,NA,,,,316.67,,316.67
10/27/17,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,NA,,,,288.83,,288.83
10/31/17,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN ETF,,,,98.77,,98.77
10/31/17,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1842.4,,1842.4
10/31/17,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,2.38,,2.38
10/31/17,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.1,,0.1
10/31/17,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.02,,0.02
11/06/17,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,916.42,,916.42
11/06/17,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL INTERNATLBND ETF IV,,,,28.56,,28.56
11/06/17,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,271.52,,271.52
11/07/17,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,124.24,,124.24
11/07/17,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,116.94,,116.94
11/07/17,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,ISHARES HIGH YIELD      CORPORAT BOND ETF,,,,175.68,,175.68
11/13/17,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-10000,,-10000
11/13/17,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-2100,,-2100
11/15/17,Div,SCHWAB CASH RESERVES SWEEP SHARES,SWSXX,_DivInc,SCHWAB CASH RESERVES    SWEEP SHARES,,,,1.23,,1.23
11/15/17,Cash,-Cash-,,Interest Earned,BANK INT 101617-111517,,,,11.96,,11.96
11/16/17,Div,GLOBAL X MLP ETF,MLPA,_DivInc,GLOBAL X MLP ETF,,,,262.02,,262.02
11/27/17,Div,WisdomTree High Dividend ETF,DHS,_DivInc,WISDOMTREE US HIGH      DIVIDEND ETF,,,,354.2,,354.2
11/27/17,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,194.09,,194.09
11/27/17,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,178.4,,178.4
11/30/17,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN ETF,,,,88.61,,88.61
11/30/17,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1713.96,,1713.96
11/30/17,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,2.67,,2.67
11/30/17,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.11,,0.11
11/30/17,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.02,,0.02
12/01/17,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-1800,,-1800
12/06/17,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,884.33,,884.33
12/06/17,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,28.56,,28.56
12/06/17,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,305.46,,305.46
12/07/17,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,114.93,,114.93
12/07/17,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,134.7,,134.7
12/07/17,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,ISHARES HIGH YIELD      CORPORAT BOND ETF,,,,178.58,,178.58
12/12/17,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-20000,,-20000
12/12/17,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-1600,,-1600
12/13/17,Sold,Invesco Senior Loan ETF,BKLN,,POWERSHARES SENIOR LOAN ETF,23.06,-28,,647.92,-647.92,
12/13/17,Sold,Vanguard Total International Bond Index ETF,BNDX,,VANGUARD TOTAL          INTERNATIONAL BND ETF,55.17,-16,,872.65,-872.65,
12/13/17,Sold,SPDR S&P INTERNATIONAL  DIVIDEND ETF,DWX,,SPDR S&P INTERNATIONAL  DIVIDE ETF IV,41.08,-66,,2627.3,-2627.3,
12/13/17,Sold,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,9.78,-6,,62.28,-62.28,
12/13/17,Sold,SPDR PREFERRED STOCK ETF,PSK,,SPDR WELLS FARGO        PREFERRED STOCK ETF,44.85,-4,,180.48,-180.48,
12/13/17,Sold,SCH US DIV EQUITY ETF,SCHD,,SCHWAB US DIVIDEND      EQUITY ETF,50.98,-270,,12201.3,-12201.3,
12/13/17,Sold,SCH US REIT ETF,SCHH,,CHARLES SCHWAB US REIT  ETF,42.06,-8,,329.05,-329.05,
12/13/17,Sold,SCH US TIPS ETF,SCHP,,SCHWAB US TIPS ETF,55.3,-17,,939.96,-939.96,
12/13/17,Sold,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,,ISHARES HIGH YIELD      CORPORAT BOND ETF,47.05,-8,,381.2,-381.2,
12/13/17,Sold,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,51.63,-55,,2840.85,-2840.85,
12/15/17,Div,SPARTAN 500 INDEX FD ADVANTAGE CLASS,FUSVX,_DivInc,DIVIDEND RECEIVED,,,,1851.11,,1851.11
12/15/17,Div,SPARTAN 500 INDEX FD ADVANTAGE CLASS,FUSVX,_DivInc,LONG-TERM CAP GAIN,,,,81.95,,81.95
12/15/17,Div,SPARTAN 500 INDEX FD ADVANTAGE CLASS,FUSVX,_DivInc,SHORT-TERM CAP GAIN,,,,8.19,,8.19
12/15/17,IntInc,-Cash-,,_IntInc,BANK INT 111617-121517,,,,10.76,,10.76
12/22/17,Div,SCHW US BRD MKT ETF,SCHB,_DivInc,SCHWAB US BROAD MARKET  ETF,,,,601.9,,601.9
12/22/17,Div,SCH US DIV EQUITY ETF,SCHD,_DivInc,SCHWAB US DIVIDEND      EQUITY ETF,,,,647.53,,647.53
12/22/17,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,187,,187
12/22/17,Div,SCH US REIT ETF,SCHH,_DivInc,CHARLES SCHWAB US REIT  ETF,,,,50.08,,50.08
12/26/17,Div,ISHARES CORE US GROWTH ETF,IUSG,_DivInc,DIVIDEND RECEIVED,,,,55.76,,55.76
12/26/17,Div,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,_DivInc,DIVIDEND RECEIVED,,,,2307.45,,2307.45
12/26/17,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,195.11,,195.11
12/26/17,Bought,SCHW US BRD MKT ETF,SCHB,,Reinvest of SCHWAB US BROAD MARKET  ETF,64.64,9.31,,-601.9,601.9,
12/27/17,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1709.95,,1709.95
12/27/17,Div,Vanguard High Dividend Yield Index ETF,VYM,_DivInc,VANGUARD HIGH DIVIDEND  YIELD ETF,,,,1915.15,,1915.15
12/28/17,Div,SPDR S&P INTERNATIONAL  DIVIDEND ETF,DWX,_DivInc,SPDR S&P INTERNATIONAL  DIVIDEND ETF,,,,610.36,,610.36
12/28/17,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,ISHARES HIGH YIELD      CORPORAT BOND ETF,,,,125.87,,125.87
12/29/17,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN ETF,,,,107.18,,107.18
12/29/17,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,917.25,,917.25
12/29/17,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,400.09,,400.09
12/29/17,Div,WisdomTree High Dividend ETF,DHS,_DivInc,WISDOMTREE US HIGH      DIVIDEND ETF,,,,937.52,,937.52
12/29/17,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,698.97,,698.97
12/29/17,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,580.91,,580.91
12/29/17,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1820.92,,1820.92
12/29/17,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,4.25,,4.25
12/29/17,Div,SCHWAB CASH RESERVES SWEEP SHARES,SWSXX,_DivInc,SCHWAB CASH RESERVES    SWEEP SHARES,,,,0.58,,0.58
12/29/17,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,295.5,,295.5
12/29/17,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.19,,0.19
12/29/17,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.03,,0.03
01/02/18,Sold,FIDELITY CAPITAL & INCOME FUND,FAGIX,,YOU SOLD,10.35,-1449.28,,13437.4,-13437.4,
01/02/18,Cash,-Cash-,,[FirstBank Checking],"Tfr FIRSTBANK,          RAYMOND NUSBAUM",,,,-5300,,-5300
01/03/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,112.78,,112.78
01/03/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,201.31,,201.31
01/03/18,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-5300,,-5300
01/04/18,Sold,Vanguard Long-Term Bond Index ETF,BLV,,VANGUARD LONG TERM BOND ETF,94.31,-213,5.41,20185.47,-20185.47,
01/05/18,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-15000,,-15000
01/06/18,XIn,-Cash-,,[Fidelity Investment],Update Cash Balance,,,,1834.36,,1834.36
01/15/18,IntInc,-Cash-,,_IntInc,BANK INT 121617-011518  SCHWAB BANK,,,,12.2,,12.2
01/16/18,Div,SCHWAB CASH RESERVES SWEEP SHARES,SWSXX,_DivInc,SCHWAB CASH RESERVES    SWEEP SHARES,,,,4.69,,4.69
01/19/18,XOut,-Cash-,,[Schwab Bank Checking],Target Bal Transfer from Brokerage -3688,,,,-1106.53,,-1106.53
01/22/18,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-17000,,-17000
01/26/18,Div,WisdomTree High Dividend ETF,DHS,_DivInc,NA,,,,354.2,,354.2
01/26/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,NA,,,,224.73,,224.73
01/26/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,NA,,,,178.4,,178.4
01/31/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN ETF,,,,91.33,,91.33
01/31/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,,,,,1813.63,,1813.63
02/02/18,Sold,SPARTAN 500 INDEX FD ADVANTAGE CLASS,FUSVX,,YOU SOLD,96.66,-4097.29,,267078.6,-267078.6,
02/02/18,Sold,ISHARES CORE US GROWTH ETF,IUSG,,YOU SOLD,56.47,-294,0.39,12050.25,-12050.25,
02/02/18,Sold,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,,YOU SOLD,116.63,-3688,9.93,298484.48,-298484.48,
02/02/18,Sold,SCHW US BRD MKT ETF,SCHB,,SCHWAB US BROAD MARKET  ETF,66.57,-1850,2.85,94800.64,-94800.64,
02/02/18,Sold,SCHW US BRD MKT ETF,SCHB,,SCHWAB US BROAD MARKET  ETF,66.58,-0.94,,47.01,-47.01,
02/02/18,Sold,SCHW US BRD MKT ETF,SCHB,,SCHWAB US BROAD MARKET  ETF,66.57,-100,0.15,5400.82,-5400.82,
02/06/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,807.98,,807.98
02/06/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,28.2,,28.2
02/06/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,296.17,,296.17
02/07/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,NA,,,,117.09,,117.09
02/07/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,NA,,,,57,,57
02/07/18,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,NA,,,,172.1,,172.1
02/12/18,IntInc,-Cash-,,_IntInc,EARLY CRZ DIST          4L,,,,4.4,,4.4
02/12/18,IntInc,-Cash-,,_IntInc,EARLY CRZ DIST          4L,,,,16.7,,16.7
02/15/18,IntInc,-Cash-,,_IntInc,BANK INT 011618-021518  SCHWAB BANK,,,,12.57,,12.57
02/15/18,IntInc,-Cash-,,_IntInc,BANK INT 021318-021518  SCHWAB BANK,,,,1.28,,1.28
02/15/18,Cash,-Cash-,,Interest Earned,BANK INT 021318-021518  SCHWAB BANK,,,,0.04,,0.04
02/16/18,Div,GLOBAL X MLP ETF,MLPA,_DivInc,GLOBAL X MLP ETF,,,,260.83,,260.83
02/22/18,Bought,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,47.99,3527,,-169259.67,169259.67,
02/22/18,Sold,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,50.66,-3339,,172465.29,-172465.29,
02/23/18,Div,WisdomTree High Dividend ETF,DHS,_DivInc,NA,,,,277.2,,277.2
02/23/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,NA,,,,163.44,,163.44
02/23/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,NA,,,,144.42,,144.42
02/23/18,Bought,ISHARES CORE US GROWTH ETF,IUSG,,YOU BOUGHT,56.29,201,,-11313.41,11313.41,
02/23/18,Bought,ISHARES CORE US GROWTH ETF,IUSG,,YOU BOUGHT,56.28,100,,-5628.42,5628.42,
02/23/18,Bought,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,,YOU BOUGHT,113.19,100,,-11318.99,11318.99,
02/23/18,Bought,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,,YOU BOUGHT,113.19,1200,,-135826.8,135826.8,
02/23/18,Bought,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,,YOU BOUGHT,113.18,5974,,-676158.83,676158.83,
02/23/18,Bought,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,,YOU BOUGHT,113.19,100,,-11318.5,11318.5,
02/23/18,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-5000,,-5000
02/23/18,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-3500,,-3500
02/28/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN ETF,,,,96.99,,96.99
02/28/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1608,,1608
02/28/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,501.04,,501.04
02/28/18,Bought,SCHW US LCAP GRO ETF,SCHG,,SCHWAB US LARGE CAP     GROWTH ETF,73.78,1760,,-129846.11,129846.11,
02/28/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.18,,0.18
02/28/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,1.28,,1.28
03/06/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,NA,,,,792.73,,792.73
03/06/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,NA,,,,24.95,,24.95
03/07/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,NA,,,,117.36,,117.36
03/07/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,NA,,,,57,,57
03/07/18,Div,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,_DivIncTaxFree,NA,,,,191.95,,191.95
03/07/18,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,NA,,,,162.21,,162.21
03/12/18,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-5000,,-5000
03/12/18,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS TO SCHWAB BANK - 440000942369,,,,-1400,,-1400
03/15/18,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-3400,,-3400
03/15/18,Cash,-Cash-,,Interest Earned,BANK INT 021618-031518  SCHWAB BANK,,,,16.81,,16.81
03/15/18,Cash,-Cash-,,Interest Earned,BANK INT 021618-031518  SCHWAB BANK,,,,0.17,,0.17
03/15/18,Cash,-Cash-,,Interest Earned,BANK INT 021618-031518  SCHWAB BANK,,,,5.99,,5.99
03/22/18,Div,SCH US DIV EQUITY ETF,SCHD,_DivInc,SCHWAB US DIVIDEND      EQUITY ETF,,,,491.1,,491.1
03/22/18,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,155.3,,155.3
03/22/18,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,263.82,,263.82
03/22/18,Div,SCH US REIT ETF,SCHH,_DivInc,CHARLES SCHWAB US REIT  ETF,,,,40.74,,40.74
03/23/18,Div,WisdomTree High Dividend ETF,DHS,_DivInc,WISDOMTREE US HIGH      DIVIDEND ETF,,,,1100.39,,1100.39
03/23/18,Sold,WisdomTree High Dividend ETF,DHS,,WISDOMTREE US HIGH      DIVIDEND ETF,67.59,-3080,9.76,199718.65,-199718.65,
03/23/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,771.38,,771.38
03/23/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,633.4,,633.4
03/23/18,Div,SPDR S&P INTERNATIONAL  DIVIDEND ETF,DWX,_DivInc,SPDR S&P INTERNATIONAL  DIVIDEND ETF,,,,366.01,,366.01
03/23/18,Sold,SCHW US LCAP GRO ETF,SCHG,,SCHWAB US LARGE CAP     GROWTH ETF,72.11,-1036,1.73,56672.31,-56672.31,
03/28/18,Div,ISHARES CORE US GROWTH ETF,IUSG,_DivInc,DIVIDEND RECEIVED,,,,48.03,,48.03
03/28/18,Div,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,_DivInc,DIVIDEND RECEIVED,,,,4727.81,,4727.81
03/29/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN ETF,,,,104.87,,104.87
03/29/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,,,,,1905.47,,1905.47
03/29/18,Div,Vanguard High Dividend Yield Index ETF,VYM,_DivInc,VANGUARD HIGH DIVIDEND  YIELD ETF,,,,1811.82,,1811.82
04/02/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.02,,0.02
04/05/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,867.01,,867.01
04/05/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,30.17,,30.17
04/06/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,123.7,,123.7
04/06/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,57,,57
04/06/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,135.03,,135.03
04/06/18,Div,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,_DivIncTaxFree,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,,,,152.86,,152.86
04/06/18,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,ISHARES HIGH YIELD      CORPORAT BOND ETF,,,,166.81,,166.81
04/07/18,CGLong,SPARTAN 500 INDEX FD ADVANTAGE CLASS,FUSVX,_LT CapGnDst,LONG-TERM CAP GAIN,,,,475.29,,475.29
04/07/18,CGShort,SPARTAN 500 INDEX FD ADVANTAGE CLASS,FUSVX,_ST CapGnDst,SHORT-TERM CAP GAIN,,,,61.46,,61.46
04/12/18,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-1940,,-1940
04/15/18,Cash,-Cash-,,Interest Earned,BANK INT 031618-041518  SCHWAB BANK,,,,31.17,,31.17
04/15/18,Cash,-Cash-,,Interest Earned,BANK INT 031618-041518  SCHWAB BANK,,,,22.7,,22.7
04/15/18,Cash,-Cash-,,Interest Earned,BANK INT 031618-041518  SCHWAB BANK,,,,0.04,,0.04
04/20/18,Bought,BANK OF INDIA    1.75%18CD,9715533,,BANK OF INDIA    1.75%18CD FDIC INS DUE 07/25/18NEW YORK,100,1000,,-100000,100000,
04/20/18,Bought,US Treasury Bill,US TREASURY       BILL18U S T BI,,US TREASURY       BILL18U S T BILL  DUE 08/02/18,1,100000,,-99499,99499,
04/20/18,XOut,-Cash-,,[Schwab Bank Checking],,,,,-50000,,-50000
04/27/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,214.52,,214.52
04/27/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,169.9,,169.9
04/30/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN ETF,,,,99.08,,99.08
04/30/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,123.03,,123.03
04/30/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1735.12,,1735.12
04/30/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,5.98,,5.98
04/30/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.12,,0.12
04/30/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.01,,0.01
05/04/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,834.49,,834.49
05/04/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,24.67,,24.67
05/07/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,57,,57
05/07/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,173.34,,173.34
05/07/18,Div,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,_DivIncTaxFree,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,,,,169.96,,169.96
05/07/18,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,ISHARES HIGH YIELD      CORPORAT BOND ETF,,,,169,,169
05/15/18,Cash,-Cash-,,Interest Earned,BANK INT 041618-051518  SCHWAB BANK,,,,37.82,,37.82
05/15/18,Cash,-Cash-,,Interest Earned,BANK INT 041618-051518  SCHWAB BANK,,,,13.3,,13.3
05/15/18,Cash,-Cash-,,Interest Earned,BANK INT 041618-051518  SCHWAB BANK,,,,0.05,,0.05
05/18/18,Div,GLOBAL X MLP ETF,MLPA,_DivInc,GLOBAL X MLP ETF,,,,252.95,,252.95
05/25/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,255.38,,255.38
05/25/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,220.87,,220.87
05/25/18,Bought,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,28.13,24,,-675.12,675.12,
05/25/18,Bought,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,9.11,1,,-9.11,9.11,
